response id,concerns,concerns category,anything else,anything else category
563,"From my experience last semester, I felt very unprepared for the final and did not receive the grade that I wanted. Besides that, this course seems reasonable so far. ",NC,,NC
183,none,AC,,NC
30NC,I'm concerned about falling behind on assignments and not being able to catch up.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
NC7AC,"I'm a bit worried about the in-person examinations as they will now take up 60% of our grade. Other than that, I am not too worried. ",AC,,NC
677,none,AC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
315,I am a bit concerned about the difficulty of the course and the things I will need to do to manage my time with my other classes.,AC,,NC
107,,NC,,NC
417,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
118,I'm playing on the soccer team this year so managing my time will be more important and may be a challenge for me.,AC,,NC
6NC6,,NC,,NC
634,,NC,,NC
302,,NC,,NC
51,none,NC,na,NC
51,,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
430,NA.,AC,"The course seems a little more rigorous, but I think if I just reach out when I need help, I'll be alright.",NC
ACNC6,"I am slightly concerned about taking this course online; however, I know that I can reach my full potential by following all the steps to succeed.¬†",PC,Nah,AC
587,NA. Its too soon for me to form too many opinions.,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
288,,NC,,NC
AC36,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
416,"I am a bit concerned that, unlike Linear Algebra, there are not quizzes due each week. Those quizzes not only helped to bolster my grade, but they were extremely useful to better understanding content. I will likely need to seek other sources for better understanding this semester.",AC,,NC
7NC8,none,NC,"NA. I'll ask a lot of questions, I guess.",NC
178,NA.,PC,I think multivariable calculus will be a more advanced form of calculus that I learned in AP.,AC
284,Keeping up with weekly work and avoiding procrastination.,PC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,PC
160,I am most concerned about the exam questions matching the lesson coverage.,AC,na,NC
173,none,NC,na,NC
136,I do not have any major concerns about taking this course at this point.,AC,Nothing,PC
364,,NC,,NC
6NC7,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",PC,,NC
247,"I am concerned by the fast-moving pace of the course, but I believe with appropriate practice I will be able to gain a strong information of the content.",AC,,NC
271,"I am also a little worried about the fact that there are fewer assignments, especially with there being no quizzes. This means there will be fewer practices and ""easy"" A's to affect our grades. I am also worried about the fact that there is another exam because exams are not my strong point in this course so this could drop my grade. ",AC,,NC
143,none,NC,na,NC
525,"Nothing, I'm mainly just excited since I enjoyed my first Calculus classes.",OT,none,NC
491,N.A.,AC,,NC
NC59,,NC,,NC
552,,NC,,NC
178,I don't have any worries.,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
51,,NC,,NC
311,none,NC,,NC
AC63,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",NC,,NC
258,"I am concerned about my ability to fully understand the subject material. Math does not come easy to me, especially math at this level. So I am also worried about the time I will have to dedicate to succees. ",NC,There is nothing so far.,NC
177,I am concerned about the lack of guidance from an in-person teacher. I often rely on asking the teacher questions to improve my understanding of certain concepts.,AC,,NC
422,N/A. ,AC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
AC63,One of the in person exams is on my school's spring break but other than that none as of right now!,NC,,NC
531,,NC,,NC
317,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
173,,NC,,NC
AC04,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
AC36,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
416,"I think my time management skills are the most concerning. Preparing well before a test, and studying consistently, I should manage my time well.",AC,,AC
38NC,none,NC,,NC
655,,NC,,NC
469,,NC,,NC
444,Im concerned I won't time manage.,NC,none,NC
660,none,NC,none,NC
668,,NC,There is nothing so far.,NC
305,NA. Its too soon for me to form too many opinions.,AC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
ACAC5,,NC,,NC
374,,NC,,NC
594,Being able to balance the college workload with my other high school senior responsibilities.,AC,,NC
183,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
AC73,,NC,,NC
4NC3,I'm concerned about the workload and time management.,PC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,AC
51,,NC,,NC
576,I'm a little worried about multivariable calculus in general and understanding the concepts. It also seems as if there will be a lot more formulas in this class as compared to linear algebra so I'll really have to work on memorizing all of them.,PC,,NC
NC59,N.A.,AC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
NC76,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",NC,,NC
284,none,NC,na,NC
436,Managing my timing properly since I didn't last semester.,PC,None for now. ,AC
149,"Nothing concerns me much at the moment, but one of the exams is during spring break, which confuses me.",AC,,NC
AC0,,AC,,NC
520,,NC,,NC
4AC7,none,AC,,NC
AC36,I don't have any worries.,NC,,NC
AC4AC,I am most concerned about not understanding the course and not doing well on exams.,AC,,NC
372,NA.,AC,The course so far is navigable and allows me time to work on the assignment.,NC
417,,NC,,NC
7NCAC,,NC,,NC
323,Writing my Zs and having them look like 2s.,NC,,NC
118,N.A.,NC,,NC
490,,NC,na,NC
69AC,"I am slightly concerned about taking this course online; however, I know that I can reach my full potential by following all the steps to succeed.¬†",NC,N/a.,NC
522,,NC,,NC
564,NA.,NC,"Regarding my individual needs, I have an unstable home environment. I've gone through the process of talking to the Dean of Students.",NC
394,I have no concerns yet.,AC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
513,,NC,na,NC
608,,AC,,NC
ACACNC,NA. Its too soon for me to form too many opinions.,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
141,I am concerned about taking another calculus class because I have forgotten just about all of the calculus I took previously.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
311,none,NC,,NC
8NC,,NC,,NC
280,"It's been a while since I've done any calculus, so I might be rusty on some skills.",AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,AC
318,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,None for now. ,PC
AC34,,NC,,NC
387,NA so far,NC,,NC
355,No fundamental practice after watching videos,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
400,I am most concerned about the exam questions matching the lesson coverage.,AC,,NC
462,none,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
100,"I am also a little worried about the fact that there are fewer assignments, especially with there being no quizzes. This means there will be fewer practices and ""easy"" A's to affect our grades. I am also worried about the fact that there is another exam because exams are not my strong point in this course so this could drop my grade. ",NC,There is nothing so far.,NC
450,I am most concerned about not understanding the course and not doing well on exams.,AC,,NC
NC9AC,I don't remember a lot of stuff from calc BC.,AC,There is nothing so far.,AC
AC96,,NC,,NC
41,,NC,not really,NC
507,"I feel like the 3 exams concern me since last semester we had 2. Also the final being worth 30% of the grade is a lot in my opinion, since I have never had a test weigh more.",AC,,NC
4NC3,,NC,There is nothing,NC
707,"I am concerned with my ability to master the material on my own. I feel I can do well on the quizzes, but I feel less confident on the true and false questions. I sometimes have trouble with the theoretical questions.",PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,AC
706,,NC,,NC
NCAC5,I don't have any worries.,NC,"At the moment, I do not have anything. ",NC
AC54,I‚Äôm concerned about the exams,PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
6ACAC,,NC,,NC
416,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,AC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
356,,AC,,NC
4AC6,"The only thing I am worried about with this class is the workload. I am a participant in my high school's theatre program, so a lot of my time will be spent rehearsing for our production in May. I plan to combat the stress of a heavy workload by staying ahead and attending office hours when I am struggling, so I can get clarity before it is too late.",PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
6NC3,,NC,,NC
161,"I am a bit worried because due to my work, I miss many of the studio sessions and while I ant to complete the worksheets and watch the videos, I have trouble effectively checking my work. A centralized location with all of the studio worksheet answers would be very useful especially when I redo the worksheets to prepare for the final exam.",AC,none,NC
5NC6,,NC,,NC
ACAC9,One of the in person exams is on my school's spring break but other than that none as of right now!,PC,,NC
173,,NC,na,NC
173,,NC,,NC
552,,NC,,NC
ACAC9,"I have no major concerns, but the exams are a lot sooner than last year, so the time crunch will be a bit worse.",PC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
497,none,NC,,NC
301,,NC,,NC
NC6NC,I am most concerned about the exam questions matching the lesson coverage.,AC,,NC
70NC,"I concerned about getting a B like last semester. Although I feel more confident in this course's material for reasons previously stated, I need to make sure I stay on task and adequately review material.",AC,There is nothing,NC
325,,NC,"At the moment, I do not have anything. ",AC
486,"I am concerned about my ability to fully understand the subject material. Math does not come easy to me, especially math at this level. So I am also worried about the time I will have to dedicate to succees. ",NC,,NC
323,I'm worried I will fall behind,NC,,NC
302,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
NC76,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,,NC
121,"I am most concerned about getting behind like last semester and doing things the day they are due, so I am going to try and stay better on track this semester. I am also concerned about retaining all of the information for subsequent courses.",PC,No individual needs.,PC
513,"My only concern is that so far the video lessons are not as clear as they were in the linear algebra course. This could just be me, though as they are still very comprehensive.",AC,none.,NC
528,,NC,There is nothing so far.,NC
281,none,NC,"NA. I'll ask a lot of questions, I guess.",NC
412,none,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
520,,NC,,NC
107,Nothing much really,NC,There is nothing,NC
103,"I am concerned about not learning the content as deeply as I need to. Even after watching lecture videos and reading the textbook and doing the homework, there are still times where I struggle to keep up.",AC,,NC
AC36,I am a little concerned about falling behind the schedule and then having to rush to learn the concepts. I will try to maintain a consistent work session to ensure I perform my best however.,NC,na,NC
AC36,,NC,,NC
267,,NC,,NC
3NC9,"I'm not really sure what concerns I have; I'm taking a course at my school right now and I sometimes just struggle with understanding Lagrange multipliers and some topics, but hopefully everything will be explained in depth.",PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,AC
458,,NC,"NA. I'll ask a lot of questions, I guess.",NC
AC04,,NC,,NC
41,,NC,,NC
680,"Just commitment on my side of things, and I need to stop procrastinating to such an extreme level",PC,,NC
242,"At this point, I'm not worried about the difficulty of the work, I'm worried about the timing of it since my spring semester looks like it will be busier than fall semester.",AC,none,NC
NC8NC,I am most concerned about the exam questions matching the lesson coverage.,AC,,NC
149,I have no concerns yet.,NC,,NC
NC75,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
398,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",NC,,NC
NC75,,NC,,NC
66NC,,NC,,NC
118,,NC,,NC
4NC8,I don't remember a lot of stuff from calc BC.,NC,,NC
34,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,None for now. ,NC
324,,NC,,NC
AC04,Being on schedule and reviewing before a test in time,AC,,NC
494,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
80,* I'm concerned that I might have some difficulty learning online/not being able to ask questions as easily as I would be able to in a in-person class.,PC,None for now. ,NC
AC39,,NC,,NC
AC35,I don't have any worries.,NC,,NC
524,"Ensuring that I study ""enough"" before the first exam is my main concern, as I am still learning how much time I need to spend reviewing for collegiate level courses such as this one.",NC,na,NC
596,none,NC,,NC
NC55,"From my experience last semester, I felt very unprepared for the final and did not receive the grade that I wanted. Besides that, this course seems reasonable so far. ",NC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
6NC7,I don't remember a lot of stuff from calc BC.,NC,,NC
487,absolutely the exams and tests; I do poorly under pressure,AC,nothing,PC
490,No fundamental practice after watching videos,NC,,NC
6NC8,If it moves too fast and I catch myself behind by more than a week.,PC,No individual needs.,NC
364,none,NC,"NA. I'll ask a lot of questions, I guess.",NC
552,I am most concerned about finishing learning and understanding the content before the exams roll around because there seems to be more content than last semester. ,NC,,NC
643,"I have no major concerns, but the exams are a lot sooner than last year, so the time crunch will be a bit worse.",NC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
69AC,I don't remember a lot of stuff from calc BC.,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
591,"It would probably be memorizing my material for the exams, since those are not open note.",PC,,NC
41,,NC,,NC
102,,NC,,NC
66NC,,NC,,NC
583,,NC,There is nothing,NC
406,I have no concerns about taking this course. ,NC,none,NC
591,I am most concerned about the exam questions matching the lesson coverage.,AC,,NC
NC59,,NC,There is nothing so far.,NC
8NC,Being on schedule and reviewing before a test in time,NC,,NC
141,absolutely the exams and tests; I do poorly under pressure,NC,none,NC
129,"It's been a while since I've done any calculus, so I might be rusty on some skills.",AC,,NC
397,"I'm worried about getting stuck on an important concept and falling behind. I looked ahead to some of the later concepts, like triple integrals, and I'm concerned I won't be able to understand them.",PC,,NC
392,"My only concern is that so far the video lessons are not as clear as they were in the linear algebra course. This could just be me, though as they are still very comprehensive.",AC,,NC
76,,PC,I really appreciate it when extra practice is posted for review before tests and exams.,AC
38AC,,NC,There is nothing,NC
6ACAC,,NC,,NC
565,"Nothing, I'm mainly just excited since I enjoyed my first Calculus classes.",PC,none,NC
131,,AC,,NC
499,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
491,none,AC,,NC
519,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
529,NA.,NC,"NA. I'll ask a lot of questions, I guess.",NC
94,,NC,,NC
AC03,,NC,,NC
380,NA.,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
340,No fundamental practice after watching videos,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
464,"None, being able to go through Linear Algebra fairly well makes me confident that I can do the same in this course. ",TC,I miss your voice greg please come back i need you,PC
271,na,NC,"NA. I'll ask a lot of questions, I guess.",NC
ACAC9,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,No individual needs.,NC
394,Being able to balance the college workload with my other high school senior responsibilities.,AC,,NC
360,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",AC,,NC
368,NA. Its too soon for me to form too many opinions.,NC,N/a.,NC
311,,NC,,NC
593,,NC,,NC
6NCAC,"After last semester, my goal is to be more consistent with the live learning sessions and keep up with the lecture videos as my personal life becomes more hectic.¬†",PC,"The course seems pretty hard and involved, and I'm worried I won't have enough practice, which I benefit from immensely, for assessments. Practice is often the way where I internalize concepts and ideas.",NC
161,"At this point, I'm not worried about the difficulty of the work, I'm worried about the timing of it since my spring semester looks like it will be busier than fall semester.",AC,My impression of the course so far is that it is a self-taught course. ,NC
364,,NC,There is nothing so far.,NC
6ACAC,No fundamental practice after watching videos,NC,na,NC
353,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,"NA. I'll ask a lot of questions, I guess.",NC
48AC,,NC,,NC
169,One of the in person exams is on my school's spring break but other than that none as of right now!,NC,,NC
271,none,NC,There is nothing so far.,NC
191,,AC,na,NC
NC59,I don't remember a lot of stuff from calc BC.,NC,not really,AC
77,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
394,I am most concerned about finishing learning and understanding the content before the exams roll around because there seems to be more content than last semester. ,NC,,NC
242,"Understanding concepts like partial derivatives, multiple integrals, and vector calculus can be difficult for me.

Second, the course may require a significant amount of computational work and problem solving, which can be time-consuming and challenging.",AC,none,NC
NC4NC,I don't remember a lot of stuff from calc BC.,AC,,NC
490,No fundamental practice after watching videos,NC,NA ,NC
524,I'm a bit worried about the content and the difficulty. ,AC,not applicable,NC
NC59,,NC,There is nothing so far.,NC
490,none,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
669,,NC,,NC
281,,NC,N/a.,NC
199,"I'm concerned about getting behind on my work. Since it's an online course, it's very easy to not look at the work for a while and forget about it.",AC,,NC
NCACNC,,NC,,NC
60NC,My only concern is my time management with the course and how to keep up with the class pace without haven fallen behind with the videos and assignments.,PC,,AC
96,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
406,I am most concerned about my preparation for the exams.,PC,,NC
21,I don't have any worries.,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
264,I am concerned that the work load will become quite a bit when there is a lot of content packed into a week. ,PC,The course so far is navigable and allows me time to work on the assignment.,NC
3NC0,Being on schedule and reviewing before a test in time,AC,,NC
494,,NC,,NC
688,,NC,,NC
688,,NC,na,NC
398,,NC,,NC
506,No fundamental practice after watching videos,AC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
49,"My nerves and staying on task. I feel like I understand the material but I let my nerves get the best of me which impacts how I do on my exams. Furthermore, sometimes my weeks are really busy and I don't get time to work on the assignments and have to rush them. I want to space out my time better.¬†",AC,none.,NC
264,I have no concerns yet.,TC,na,NC
528,,NC,,NC
NC9AC,My only concern is my time management with the course and how to keep up with the class pace without haven fallen behind with the videos and assignments.,AC,,NC
65AC,I am most concerned about not understanding the course and not doing well on exams.,AC,,NC
49,Technological issues with the gatech instructure portal. ,AC,,NC
362,NA.,NC,Nah,NC
375,"The difficulty. ""Multivariable calculus"" sounds like a very advanced class.",AC,,NC
191,,NC,na,NC
596,,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
457,,AC,There is nothing so far.,NC
ACACNC,NA. Its too soon for me to form too many opinions.,PC,NA. ,NC
457,"Perhaps not putting forth my greatest effort being a victim of senioritis. I've always been a perfectionist, so it is challenging and dreading to imagine not passing a class with flying colors.",AC,none.,NC
309,I am most concerned about the exam questions matching the lesson coverage.,PC,I believe all that would come up is just coordinating when to take exams with the other students at my school taking this class. I remember one of the exams had to be administered to my school a few days after it was to most other students. Organizing exam dates will be something I will need to be proactive about.,PC
3NC0,I am most concerned about the exam questions matching the lesson coverage.,AC,,NC
646,,OT,,NC
323,I don't have any worries.,NC,,NC
323,I don't have any worries.,NC,,NC
27,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,,NC
229,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",AC,na,NC
18,"I'm concerned about getting behind on my work. Since it's an online course, it's very easy to not look at the work for a while and forget about it.",NC,,NC
668,,NC,,NC
3NC,"NA, I feel ready for this semester after learning from last semester.",NC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
490,,NC,,NC
74,"The difficulty. ""Multivariable calculus"" sounds like a very advanced class.",AC,,NC
450,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
215,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
51,,NC,,NC
AC96,,NC,,NC
488,"At this point, I'm not worried about the difficulty of the work, I'm worried about the timing of it since my spring semester looks like it will be busier than fall semester.",AC,,NC
3NC,I‚Äôm worried about falling behind.,PC,No individual needs.,PC
679,N.A.,AC,,NC
21,,TC,none.,NC
284,Im concerned I won't time manage.,AC,,NC
277,,NC,,NC
594,I have no concerns yet.,AC,,NC
133,"The difficulty. ""Multivariable calculus"" sounds like a very advanced class.",AC,,NC
416,none,NC,,NC
74,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",AC,,NC
AC99,I probably forgot a lot of calc BC.,AC,,NC
6NC8,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",AC,,NC
490,none,NC,,NC
47AC,,NC,,NC
551,I am most concerned about not understanding the course and not doing well on exams.,AC,,NC
AC6,I don't have any worries.,NC,,NC
96,,NC,,NC
349,One of the in person exams is on my school's spring break but other than that none as of right now!,AC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
5AC0,,NC,,NC
41,I don't remember a lot of stuff from calc BC.,NC,,NC
AC73,,NC,,NC
244,"I'm afraid about the difficulty of this course, but that was also the same for last semester's. Calculus, especially series, was a struggle and I understand that I will do better if I put in more effort, but I still feel like I'm going to stress over learning. ",AC,,NC
4NCAC,"The only concern I have is time management for the beginning of the first semester, since I have lots of extracurriculars and projects due the first few months.",PC,No individual needs.,PC
364,none,NC,,NC
49,N/A. ,NC,There's not much. I really enjoy the course thus far.,TC
AC8NC,Having to self-pace the work,PC,,NC
352,I am a bit concerned about the difficulty of the course and the things I will need to do to manage my time with my other classes.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
450,,AC,,NC
49,,NC,,NC
688,,AC,,NC
39,,AC,,NC
309,I'm playing on the soccer team this year so managing my time will be more important and may be a challenge for me.,AC,,NC
169,One of the in person exams is on my school's spring break but other than that none as of right now!,AC,na,NC
525,I am concerned about taking another calculus class because I have forgotten just about all of the calculus I took previously.,AC,The course so far is navigable and allows me time to work on the assignment.,NC
284,I am concerned whether I will be able to keep up with this course and distance CS. I hope I can stay ahead and turn in assignments before they are due.,AC,,NC
5AC0,I don't remember a lot of stuff from calc BC.,NC,,NC
677,,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
166,,NC,,NC
368,,NC,,NC
47AC,,NC,None for now. ,NC
183,,NC,,NC
301,That I won't do well because of all my other classes. I'm scared I won' succeed and miss a duedate.,AC,,NC
281,,NC,,NC
389,No fundamental practice after watching videos,NC,"I have already contacted Dr. Mayer regarding my accommodations and he has assured me that the course is designed for the success of the students, and I am looking forward to that.¬†",PC
669,,NC,,NC
118,"I'm concerned about getting behind on my work. Since it's an online course, it's very easy to not look at the work for a while and forget about it.",NC,,NC
528,,NC,,NC
AC36,My biggest concern is not knowing all of the assignments or resources I need to utilize. It would be horrible if I found out I missed an assignment or an extra credit opprotunity.,NC,,NC
280,"Ensuring that I study ""enough"" before the first exam is my main concern, as I am still learning how much time I need to spend reviewing for collegiate level courses such as this one.",NC,"I tend to get quite nervous before exams; however, I do my best to get help when needed/work my way through problems to get deep understanding of course materials. I believe course material is more spaced out as compared to linear; however, I believe the content is more rigorous, so I will need to ensure that I remain up-to-speed/ahead on all course content!",AC
597,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
589,The abstractions sometimes scare me,AC,none.,NC
541,I hope that there will be nothing but I am a little worried that the final exam will be during AP exam season.¬†,OT,Nah,NC
416,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
AC68,,NC,There is nothing,NC
NC98,NA so far,NC,,NC
301,,NC,none.,NC
301,none,NC,,NC
458,I don't remember a lot of stuff from calc BC.,AC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
301,I don‚Äôt really have any concerns aside from losing steam towards the end of the semester like I did last semester.,NC,"If there's any way to shorten the videos doing so would be greatly appreciated, though that's if it doesn't take too much effort/time! Thank you!",NC
458,none,AC,,NC
558,I am concerned about taking another calculus class because I have forgotten just about all of the calculus I took previously.,AC,,NC
361,"At this point, I'm not worried about the difficulty of the work, I'm worried about the timing of it since my spring semester looks like it will be busier than fall semester.",PC,,NC
NC6NC,I am most concerned about the exam questions matching the lesson coverage.,AC,,NC
411,,NC,,NC
688,,NC,,NC
64NC,My main concern in striving for a A in this class. I find that I struggle to learn something unless I view it in many different lenses (so the videos textbook and studio sessions will definitely help).,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
665,,NC,,NC
541,,AC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
AC96,,NC,,NC
5NC9,,OT,There is nothing so far.,NC
AC73,,NC,,NC
406,N.A.,AC,na,NC
97,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
353,absolutely the exams and tests; I do poorly under pressure,AC,The course so far is navigable and allows me time to work on the assignment.,NC
531,,NC,,NC
311,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
38NC,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
474,none,NC,,NC
AC34,,NC,,NC
AC0NC,,NC,,NC
524,"I am concerned about my ability to fully understand the subject material. Math does not come easy to me, especially math at this level. So I am also worried about the time I will have to dedicate to succees. ",AC,,NC
688,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
688,,NC,na,NC
271,N/A. ,NC,"NA. I'll ask a lot of questions, I guess.",NC
355,No fundamental practice after watching videos,NC,"NA. I'll ask a lot of questions, I guess.",NC
599,I am concerned about the lack of guidance from an in-person teacher. I often rely on asking the teacher questions to improve my understanding of certain concepts.,AC,,NC
342,none,NC,,NC
115,"I am a bit concerned that, unlike Linear Algebra, there are not quizzes due each week. Those quizzes not only helped to bolster my grade, but they were extremely useful to better understanding content. I will likely need to seek other sources for better understanding this semester.",PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
7,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
265,,NC,,NC
NC64,,NC,,NC
AC63,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
75,,NC,,AC
243,na,NC,,NC
7NCAC,,NC,,NC
530,,NC,There is nothing so far.,NC
552,,NC,,NC
323,"I'm worried about balancing time between my internship, other classes, robotics, and this class.",NC,na,NC
169,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
191,,NC,na,NC
AC73,,NC,,NC
NC59,none,NC,,NC
346,,NC,I dont have any unique individual needs.,PC
546,none,NC,,NC
544,,NC,,NC
505,I worry about falling behind in content. ,AC,,NC
199,N.A.,AC,,NC
417,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
3NC0,I am most concerned about the exam questions matching the lesson coverage.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
76,,PC,Nothing :),PC
ACAC9,,NC,,NC
380,I don't have any worries.,NC,,NC
76,"I think I am concerned about understanding the content and managing my time. I want to be able to fully understand each of the lessons, but I'm scared that I might not be able to. I'm also worried about finding the time to watch all the lessons and do adequate practice for each of them. ",TC,,NC
NC30,I don't have any worries.,NC,There is nothing,NC
309,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
284,Writing my Zs and having them look like 2s.,NC,NA. ,NC
NC6NC,One of the in person exams is on my school's spring break but other than that none as of right now!,AC,,NC
